,Year,Month,Day,Hour,Minute,GHI,DHI,DNI,Wind Speed,Temperature,Cloud Type,Solar Zenith Angle,Surface Albedo,Wind Direction,Pressure,Relative Humidity,Precipitable Water
2015-01-05 12:00:00,2015,1,5,12,0,514,66,947,5.9,0,0,61.8,0.129,293.7,1010,46.6,0.311
2015-01-05 12:30:00,2015,1,5,12,30,514,66,948,5.800000000000001,0,0,61.82,0.129,293.7,1010,46.6,0.298
2015-01-05 13:00:00,2015,1,5,13,0,499,63,949,5.800000000000001,0,0,62.63,0.129,295.2,1010,44.05,0.286
2015-01-05 13:30:00,2015,1,5,13,30,469,61,937,5.6000000000000005,0,0,64.2,0.129,295.2,1010,44.06,0.275
2015-01-05 14:00:00,2015,1,5,14,0,425,57,921,5.4,0,0,66.47,0.129,299.0,1010,42.11,0.265
2015-01-05 14:30:00,2015,1,5,14,30,367,54,889,5.0,0,0,69.38,0.129,299.0,1010,42.14,0.269
2015-01-05 15:00:00,2015,1,5,15,0,297,48,846,4.7,-1,0,72.85000000000001,0.129,301.3,1010,44.12,0.273
2015-01-05 15:30:00,2015,1,5,15,30,220,42,776,3.9,-1,0,76.79,0.129,301.3,1010,44.14,0.276
2015-01-05 16:00:00,2015,1,5,16,0,135,36,644,3.2,-2,8,81.14,0.129,303.8,1010,48.29,0.28
2015-01-05 16:30:00,2015,1,5,16,30,55,22,451,2.6,-3,0,85.82000000000001,0.129,303.8,1010,52.02,0.281
2015-01-05 17:00:00,2015,1,5,17,0,0,0,0,2.1,-4,0,90.79,0.129,309.1,1010,59.13,0.282
2015-01-05 17:30:00,2015,1,5,17,30,0,0,0,1.9,-4,1,95.99,0.129,309.1,1010,59.16,0.301
2015-01-05 18:00:00,2015,1,5,18,0,0,0,0,1.8,-5,4,101.37,0.129,312.70000000000005,1010,64.63,0.321
2015-01-05 18:30:00,2015,1,5,18,30,0,0,0,1.8,-4,7,106.91,0.129,312.70000000000005,1010,59.94,0.354
2015-01-05 19:00:00,2015,1,5,19,0,0,0,0,1.9,-4,7,112.56,0.866,314.40000000000003,1010,60.59,0.387
2015-01-05 19:30:00,2015,1,5,19,30,0,0,0,1.7000000000000002,-4,7,118.3,0.866,314.40000000000003,1010,60.59,0.415
2015-01-05 20:00:00,2015,1,5,20,0,0,0,0,1.5,-4,6,124.09,0.866,312.40000000000003,1010,62.47,0.444
2015-01-05 20:30:00,2015,1,5,20,30,0,0,0,1.3,-4,7,129.9,0.866,312.40000000000003,1010,62.46,0.46
2015-01-05 21:00:00,2015,1,5,21,0,0,0,0,1.1,-4,6,135.7,0.866,313.0,1010,65.0,0.477
2015-01-05 21:30:00,2015,1,5,21,30,0,0,0,1.0,-4,6,141.42000000000002,0.866,313.0,1010,64.98,0.488
2015-01-05 22:00:00,2015,1,5,22,0,0,0,0,1.0,-4,7,146.99,0.866,320.3,1010,65.99,0.5
2015-01-05 22:30:00,2015,1,5,22,30,0,0,0,1.0,-4,7,152.28,0.866,320.3,1010,65.97,0.508
2015-01-05 23:00:00,2015,1,5,23,0,0,0,0,1.0,-4,7,157.05,0.866,333.40000000000003,1010,65.42,0.517
2015-01-05 23:30:00,2015,1,5,23,30,0,0,0,1.0,-4,4,160.89,0.866,333.40000000000003,1010,65.4,0.533
2015-01-06 00:00:00,2015,1,6,0,0,0,0,0,1.0,-4,4,163.11,0.866,348.0,1010,63.39,0.55
2015-01-06 00:30:00,2015,1,6,0,30,0,0,0,1.0,-4,7,163.07,0.866,348.0,1010,63.38,0.586
2015-01-06 01:00:00,2015,1,6,1,0,0,0,0,1.0,-4,7,160.77,0.866,356.0,1010,60.03,0.622
2015-01-06 01:30:00,2015,1,6,1,30,0,0,0,0.9,-4,7,156.89,0.866,356.0,1010,60.03,0.677
2015-01-06 02:00:00,2015,1,6,2,0,0,0,0,0.9,-4,7,152.09,0.866,347.5,1010,58.65,0.733
2015-01-06 02:30:00,2015,1,6,2,30,0,0,0,0.8,-4,7,146.79,0.866,347.5,1010,58.64,0.789
2015-01-06 03:00:00,2015,1,6,3,0,0,0,0,0.8,-4,7,141.21,0.866,354.70000000000005,1010,58.94,0.846
2015-01-06 03:30:00,2015,1,6,3,30,0,0,0,0.7000000000000001,-4,6,135.48,0.866,354.70000000000005,1010,58.91,0.878
2015-01-06 04:00:00,2015,1,6,4,0,0,0,0,0.6000000000000001,-4,6,129.68,0.866,34.300000000000004,1010,61.31,0.911
2015-01-06 04:30:00,2015,1,6,4,30,0,0,0,0.6000000000000001,-4,6,123.86,0.866,34.300000000000004,1010,61.29,0.918
2015-01-06 05:00:00,2015,1,6,5,0,0,0,0,0.7000000000000001,-5,6,118.07,0.866,98.1,1010,64.39,0.926
2015-01-06 05:30:00,2015,1,6,5,30,0,0,0,0.9,-5,6,112.33,0.866,98.1,1010,64.38,0.919
2015-01-06 06:00:00,2015,1,6,6,0,0,0,0,1.2000000000000002,-5,6,106.68,0.866,136.4,1010,72.47,0.912
2015-01-06 06:30:00,2015,1,6,6,30,0,0,0,1.5,-5,7,101.14,0.866,136.4,1010,72.46000000000001,0.893
2015-01-06 07:00:00,2015,1,6,7,0,0,0,0,1.8,-5,7,95.76,0.866,150.1,1010,74.87,0.875
2015-01-06 07:30:00,2015,1,6,7,30,0,0,0,2.1,-5,7,90.56,0.866,150.1,1010,74.86,0.839
2015-01-06 08:00:00,2015,1,6,8,0,26,26,0,2.5,-5,7,85.60000000000001,0.866,159.10000000000002,1010,77.58,0.804
2015-01-06 08:30:00,2015,1,6,8,30,66,58,55,2.7,-4,7,80.92,0.866,159.10000000000002,1000,71.92,0.777
2015-01-06 09:00:00,2015,1,6,9,0,61,61,0,3.0,-4,7,76.58,0.866,171.70000000000002,1000,74.53,0.75
2015-01-06 09:30:00,2015,1,6,9,30,145,121,81,3.0,-4,4,72.64,0.866,171.70000000000002,1000,74.48,0.732
2015-01-06 10:00:00,2015,1,6,10,0,177,148,82,3.0,-4,4,69.19,0.866,184.1,1000,77.44,0.715
2015-01-06 10:30:00,2015,1,6,10,30,172,159,33,2.9000000000000004,-3,4,66.29,0.866,184.1,1000,71.8,0.6980000000000001
2015-01-06 11:00:00,2015,1,6,11,0,203,181,50,2.8000000000000003,-3,4,64.03,0.866,202.9,1000,75.47,0.681
2015-01-06 11:30:00,2015,1,6,11,30,217,197,42,2.6,-2,4,62.48,0.866,202.9,1000,70.03,0.671
2015-01-06 12:00:00,2015,1,6,12,0,181,174,14,2.5,-2,4,61.690000000000005,0.866,231.2,1000,73.89,0.661
2015-01-06 12:30:00,2015,1,6,12,30,239,205,72,2.4000000000000004,-1,4,61.7,0.866,231.2,1000,68.63,0.657
2015-01-06 13:00:00,2015,1,6,13,0,232,199,71,2.4000000000000004,-1,4,62.5,0.866,259.7,1000,72.29,0.653
2015-01-06 13:30:00,2015,1,6,13,30,179,169,23,2.4000000000000004,0,4,64.06,0.866,259.7,1000,67.22,0.643
2015-01-06 14:00:00,2015,1,6,14,0,160,154,15,2.5,0,4,66.33,0.866,288.2,1000,69.95,0.634
2015-01-06 14:30:00,2015,1,6,14,30,230,142,248,2.6,0,4,69.23,0.866,288.2,1000,69.96000000000001,0.61
2015-01-06 15:00:00,2015,1,6,15,0,284,103,606,2.8000000000000003,-1,0,72.69,0.866,305.8,1000,75.64,0.587
2015-01-06 15:30:00,2015,1,6,15,30,207,86,521,2.4000000000000004,-1,0,76.63,0.866,305.8,1000,75.67,0.552
2015-01-06 16:00:00,2015,1,6,16,0,128,60,435,2.1,-2,0,80.98,0.866,308.90000000000003,1000,77.29,0.518
2015-01-06 16:30:00,2015,1,6,16,30,51,33,242,1.9,-2,0,85.67,0.866,308.90000000000003,1000,77.3,0.487
2015-01-06 17:00:00,2015,1,6,17,0,0,0,0,1.7000000000000002,-3,1,90.63,0.866,307.8,1000,77.94,0.457
2015-01-06 17:30:00,2015,1,6,17,30,0,0,0,1.7000000000000002,-3,0,95.83,0.866,307.8,1000,77.94,0.446
2015-01-06 18:00:00,2015,1,6,18,0,0,0,0,1.7000000000000002,-3,0,101.22,0.866,304.5,1000,74.4,0.435
2015-01-06 18:30:00,2015,1,6,18,30,0,0,0,1.6,-3,0,106.76,0.866,304.5,1000,74.4,0.436
2015-01-06 19:00:00,2015,1,6,19,0,0,0,0,1.5,-4,4,112.41,0.866,303.40000000000003,1000,76.05,0.438
2015-01-06 19:30:00,2015,1,6,19,30,0,0,0,1.5,-4,4,118.15,0.866,303.40000000000003,1000,76.04,0.445
2015-01-06 20:00:00,2015,1,6,20,0,0,0,0,1.5,-5,4,123.94,0.866,300.5,1000,77.85000000000001,0.453
2015-01-06 20:30:00,2015,1,6,20,30,0,0,0,1.6,-5,4,129.75,0.866,300.5,1000,77.84,0.465
2015-01-06 21:00:00,2015,1,6,21,0,0,0,0,1.7000000000000002,-5,4,135.55,0.866,293.0,1000,75.73,0.479
2015-01-06 21:30:00,2015,1,6,21,30,0,0,0,1.8,-5,7,141.27,0.866,293.0,1000,75.72,0.491
2015-01-06 22:00:00,2015,1,6,22,0,0,0,0,2.0,-5,7,146.84,0.866,280.5,1000,76.05,0.503
2015-01-06 22:30:00,2015,1,6,22,30,0,0,0,1.9,-4,4,152.12,0.866,280.5,1000,70.51,0.515
2015-01-06 23:00:00,2015,1,6,23,0,0,0,0,1.9,-4,7,156.89,0.866,268.5,1000,71.63,0.528
2015-01-06 23:30:00,2015,1,6,23,30,0,0,0,1.9,-4,4,160.73,0.866,268.5,1000,71.62,0.546
2015-01-07 00:00:00,2015,1,7,0,0,0,0,0,2.0,-4,1,162.98,0.866,263.5,1000,72.01,0.5650000000000001
2015-01-07 00:30:00,2015,1,7,0,30,0,0,0,2.1,-4,7,162.97,0.866,263.5,1000,72.0,0.587
2015-01-07 01:00:00,2015,1,7,1,0,0,0,0,2.2,-4,7,160.71,0.866,263.90000000000003,1000,70.96000000000001,0.61
2015-01-07 01:30:00,2015,1,7,1,30,0,0,0,2.3000000000000003,-4,7,156.86,0.866,263.90000000000003,1000,70.95,0.632
2015-01-07 02:00:00,2015,1,7,2,0,0,0,0,2.5,-4,7,152.08,0.866,267.40000000000003,1000,69.66,0.654
2015-01-07 02:30:00,2015,1,7,2,30,0,0,0,2.6,-4,7,146.79,0.866,267.40000000000003,1000,69.64,0.667
2015-01-07 03:00:00,2015,1,7,3,0,0,0,0,2.7,-4,7,141.22,0.866,271.8,1000,68.49,0.68
2015-01-07 03:30:00,2015,1,7,3,30,0,0,0,2.8000000000000003,-4,8,135.49,0.866,271.8,1000,68.49,0.685
2015-01-07 04:00:00,2015,1,7,4,0,0,0,0,3.0,-4,7,129.7,0.866,277.1,1000,66.53,0.6910000000000001
2015-01-07 04:30:00,2015,1,7,4,30,0,0,0,3.2,-4,7,123.88,0.866,277.1,1000,66.54,0.684
2015-01-07 05:00:00,2015,1,7,5,0,0,0,0,3.5,-4,8,118.09,0.866,283.6,1000,63.91,0.678
2015-01-07 05:30:00,2015,1,7,5,30,0,0,0,3.7,-4,8,112.34,0.866,283.6,1000,63.92,0.654
2015-01-07 06:00:00,2015,1,7,6,0,0,0,0,3.9,-5,7,106.69,0.866,290.90000000000003,1000,65.04,0.631
2015-01-07 06:30:00,2015,1,7,6,30,0,0,0,4.0,-5,7,101.15,0.866,290.90000000000003,1000,65.05,0.591
2015-01-07 07:00:00,2015,1,7,7,0,0,0,0,4.1000000000000005,-5,4,95.76,0.866,296.8,1000,60.21,0.551
2015-01-07 07:30:00,2015,1,7,7,30,0,0,0,4.3,-5,4,90.55,0.866,296.8,1000,60.23,0.503
2015-01-07 08:00:00,2015,1,7,8,0,21,21,0,4.6000000000000005,-5,4,85.58,0.866,300.0,1000,56.42,0.455
2015-01-07 08:30:00,2015,1,7,8,30,52,52,0,4.800000000000001,-5,4,80.89,0.866,300.0,1000,56.44,0.412
2015-01-07 09:00:00,2015,1,7,9,0,103,90,57,5.1000000000000005,-5,4,76.54,0.866,300.7,1000,52.48,0.37
2015-01-07 09:30:00,2015,1,7,9,30,105,105,0,5.2,-5,4,72.59,0.866,300.7,1000,52.49,0.341
2015-01-07 10:00:00,2015,1,7,10,0,70,70,0,5.4,-6,8,69.12,0.866,299.7,1000,49.33,0.314
2015-01-07 10:30:00,2015,1,7,10,30,302,148,380,5.4,-6,4,66.21000000000001,0.866,299.7,1000,49.33,0.296
2015-01-07 11:00:00,2015,1,7,11,0,388,110,634,5.5,-6,7,63.940000000000005,0.866,298.90000000000003,1000,51.07,0.278
2015-01-07 11:30:00,2015,1,7,11,30,227,197,63,5.6000000000000005,-6,7,62.370000000000005,0.866,298.90000000000003,1000,51.07,0.263
2015-01-07 12:00:00,2015,1,7,12,0,208,191,34,5.7,-6,8,61.57,0.866,299.40000000000003,1000,49.53,0.248
2015-01-07 12:30:00,2015,1,7,12,30,314,210,219,5.7,-6,8,61.57,0.866,299.40000000000003,1000,49.54,0.236
2015-01-07 13:00:00,2015,1,7,13,0,408,124,611,5.800000000000001,-6,4,62.36,0.866,300.3,1000,47.98,0.225
2015-01-07 13:30:00,2015,1,7,13,30,326,172,350,5.800000000000001,-6,8,63.91,0.866,300.3,1000,48.0,0.216
2015-01-07 14:00:00,2015,1,7,14,0,375,72,749,5.9,-6,4,66.17,0.866,301.6,1000,46.17,0.207
2015-01-07 14:30:00,2015,1,7,14,30,199,150,135,5.800000000000001,-6,8,69.07000000000001,0.866,301.6,1000,46.19,0.201
2015-01-07 15:00:00,2015,1,7,15,0,223,95,423,5.7,-7,4,72.53,0.866,303.3,1000,48.03,0.196
2015-01-07 15:30:00,2015,1,7,15,30,227,70,671,5.5,-7,1,76.47,0.866,303.3,1000,48.05,0.193
2015-01-07 16:00:00,2015,1,7,16,0,140,53,545,5.300000000000001,-7,8,80.82000000000001,0.866,303.1,1000,47.07,0.19
2015-01-07 16:30:00,2015,1,7,16,30,58,32,333,5.1000000000000005,-7,1,85.51,0.866,303.1,1000,47.1,0.189
2015-01-07 17:00:00,2015,1,7,17,0,0,0,0,5.0,-8,4,90.47,0.866,300.1,1000,51.79,0.189
2015-01-07 17:30:00,2015,1,7,17,30,0,0,0,5.0,-8,8,95.68,0.866,300.1,1010,51.82,0.192
2015-01-07 18:00:00,2015,1,7,18,0,0,0,0,5.0,-8,4,101.06,0.866,299.3,1010,53.370000000000005,0.195
2015-01-07 18:30:00,2015,1,7,18,30,0,0,0,5.0,-8,1,106.6,0.866,299.3,1010,53.4,0.197
2015-01-07 19:00:00,2015,1,7,19,0,0,0,0,5.1000000000000005,-9,4,112.26,0.866,301.1,1010,58.620000000000005,0.199
2015-01-07 19:30:00,2015,1,7,19,30,0,0,0,5.300000000000001,-9,1,117.99,0.866,301.1,1010,58.65,0.193
2015-01-07 20:00:00,2015,1,7,20,0,0,0,0,5.5,-9,1,123.79,0.866,306.3,1010,55.1,0.187
2015-01-07 20:30:00,2015,1,7,20,30,0,0,0,5.4,-9,1,129.6,0.866,306.3,1010,55.13,0.178
2015-01-07 21:00:00,2015,1,7,21,0,0,0,0,5.4,-10,1,135.39,0.866,309.1,1010,53.81,0.17
2015-01-07 21:30:00,2015,1,7,21,30,0,0,0,5.2,-10,1,141.11,0.866,309.1,1010,53.82,0.166
2015-01-07 22:00:00,2015,1,7,22,0,0,0,0,5.0,-11,1,146.68,0.866,307.1,1010,55.57,0.162
2015-01-07 22:30:00,2015,1,7,22,30,0,0,0,4.7,-11,1,151.96,0.866,307.1,1010,55.57,0.161
2015-01-07 23:00:00,2015,1,7,23,0,0,0,0,4.5,-11,1,156.73,0.866,304.3,1010,54.77,0.16
2015-01-07 23:30:00,2015,1,7,23,30,0,0,0,4.4,-11,1,160.57,0.866,304.3,1010,54.78,0.159
2015-01-08 00:00:00,2015,1,8,0,0,0,0,0,4.3,-12,1,162.83,0.866,301.90000000000003,1010,58.44,0.159
2015-01-08 00:30:00,2015,1,8,0,30,0,0,0,4.1000000000000005,-12,1,162.86,0.866,301.90000000000003,1010,58.46,0.16
2015-01-08 01:00:00,2015,1,8,1,0,0,0,0,4.1000000000000005,-12,1,160.64,0.866,300.1,1010,57.65,0.161
2015-01-08 01:30:00,2015,1,8,1,30,0,0,0,3.9,-12,1,156.82,0.866,300.1,1010,57.67,0.162
2015-01-08 02:00:00,2015,1,8,2,0,0,0,0,3.7,-13,1,152.06,0.866,298.0,1010,56.86,0.164
2015-01-08 02:30:00,2015,1,8,2,30,0,0,0,3.4000000000000004,-13,0,146.79,0.866,298.0,1010,56.870000000000005,0.165
2015-01-08 03:00:00,2015,1,8,3,0,0,0,0,3.2,-13,1,141.22,0.866,294.90000000000003,1010,60.53,0.167
2015-01-08 03:30:00,2015,1,8,3,30,0,0,0,3.0,-13,1,135.5,0.866,294.90000000000003,1010,60.54,0.169
2015-01-08 04:00:00,2015,1,8,4,0,0,0,0,2.9000000000000004,-14,1,129.71,0.866,290.8,1010,64.68,0.173
2015-01-08 04:30:00,2015,1,8,4,30,0,0,0,2.7,-14,1,123.89,0.866,290.8,1010,64.69,0.177
2015-01-08 05:00:00,2015,1,8,5,0,0,0,0,2.6,-14,1,118.1,0.866,285.5,1010,63.92,0.182
2015-01-08 05:30:00,2015,1,8,5,30,0,0,0,2.4000000000000004,-14,0,112.35,0.866,285.5,1010,63.93,0.186
2015-01-08 06:00:00,2015,1,8,6,0,0,0,0,2.3000000000000003,-14,0,106.69,0.866,279.2,1010,63.8,0.191
2015-01-08 06:30:00,2015,1,8,6,30,0,0,0,2.2,-14,1,101.14,0.866,279.2,1010,63.8,0.194
2015-01-08 07:00:00,2015,1,8,7,0,0,0,0,2.1,-14,0,95.75,0.866,273.0,1010,64.24,0.198
2015-01-08 07:30:00,2015,1,8,7,30,0,0,0,2.4000000000000004,-13,0,90.53,0.866,273.0,1010,59.22,0.203
2015-01-08 08:00:00,2015,1,8,8,0,59,27,406,2.8000000000000003,-13,0,85.55,0.866,274.8,1010,60.83,0.209
2015-01-08 08:30:00,2015,1,8,8,30,142,46,605,3.0,-12,0,80.85000000000001,0.866,274.8,1010,56.11,0.219
2015-01-08 09:00:00,2015,1,8,9,0,228,60,720,3.4000000000000004,-11,0,76.49,0.866,280.3,1010,54.44,0.229
2015-01-08 09:30:00,2015,1,8,9,30,309,71,795,3.3000000000000003,-10,0,72.53,0.866,280.3,1010,50.27,0.241
2015-01-08 10:00:00,2015,1,8,10,0,382,76,856,3.3000000000000003,-10,0,69.05,0.866,278.7,1010,52.91,0.254
2015-01-08 10:30:00,2015,1,8,10,30,442,82,889,3.2,-9,0,66.13,0.866,278.7,1010,48.88,0.266
2015-01-08 11:00:00,2015,1,8,11,0,489,86,914,3.1,-8,0,63.84,0.866,274.3,1010,48.02,0.279
2015-01-08 11:30:00,2015,1,8,11,30,520,89,927,3.0,-7,0,62.26,0.866,274.3,1010,44.42,0.292
2015-01-08 12:00:00,2015,1,8,12,0,536,89,935,2.9000000000000004,-7,0,61.45,0.866,268.0,1010,47.01,0.305
2015-01-08 12:30:00,2015,1,8,12,30,536,89,934,2.7,-7,0,61.43,0.866,268.0,1010,46.98,0.315
2015-01-08 13:00:00,2015,1,8,13,0,519,92,915,2.6,-7,0,62.21,0.866,257.8,1010,49.07,0.325
2015-01-08 13:30:00,2015,1,8,13,30,408,87,726,2.4000000000000004,-6,7,63.76,0.866,257.8,1010,45.43,0.333
2015-01-08 14:00:00,2015,1,8,14,0,351,106,600,2.3000000000000003,-6,4,66.01,0.866,247.9,1010,46.72,0.342
2015-01-08 14:30:00,2015,1,8,14,30,283,113,471,2.2,-6,7,68.91,0.866,247.9,1010,46.71,0.348
2015-01-08 15:00:00,2015,1,8,15,0,161,123,122,2.1,-6,4,72.37,0.866,228.1,1010,48.23,0.354
2015-01-08 15:30:00,2015,1,8,15,30,144,87,244,1.9,-7,4,76.31,0.866,228.1,1010,48.22,0.352
2015-01-08 16:00:00,2015,1,8,16,0,91,61,183,1.7000000000000002,-8,4,80.66,0.866,204.1,1010,53.04,0.35
2015-01-08 16:30:00,2015,1,8,16,30,39,30,111,1.6,-8,4,85.34,0.866,204.1,1010,57.29,0.347
2015-01-08 17:00:00,2015,1,8,17,0,0,0,0,1.6,-9,4,90.31,0.866,180.7,1010,65.44,0.345
2015-01-08 17:30:00,2015,1,8,17,30,0,0,0,2.0,-8,7,95.51,0.866,180.7,1010,60.51,0.35
2015-01-08 18:00:00,2015,1,8,18,0,0,0,0,2.5,-8,7,100.9,0.866,171.70000000000002,1010,59.88,0.356
2015-01-08 18:30:00,2015,1,8,18,30,0,0,0,2.7,-8,4,106.44,0.866,171.70000000000002,1010,59.84,0.36
2015-01-08 19:00:00,2015,1,8,19,0,0,0,0,3.0,-8,4,112.1,0.866,168.9,1010,62.85,0.365
2015-01-08 19:30:00,2015,1,8,19,30,0,0,0,3.1,-8,4,117.84,0.866,168.9,1010,58.15,0.357
2015-01-08 20:00:00,2015,1,8,20,0,0,0,0,3.2,-8,4,123.63,0.866,170.0,1000,59.47,0.349
2015-01-08 20:30:00,2015,1,8,20,30,0,0,0,3.3000000000000003,-8,7,129.45,0.866,170.0,1000,59.44,0.34
2015-01-08 21:00:00,2015,1,8,21,0,0,0,0,3.5,-8,7,135.24,0.866,173.20000000000002,1000,64.31,0.332
2015-01-08 21:30:00,2015,1,8,21,30,0,0,0,3.6,-7,7,140.95000000000002,0.866,173.20000000000002,1000,59.49,0.358
2015-01-08 22:00:00,2015,1,8,22,0,0,0,0,3.7,-7,7,146.52,0.866,175.5,1000,61.21,0.385
2015-01-08 22:30:00,2015,1,8,22,30,0,0,0,3.7,-7,6,151.8,0.866,175.5,1000,61.17,0.413
2015-01-08 23:00:00,2015,1,8,23,0,0,0,0,3.7,-7,7,156.56,0.866,179.10000000000002,1000,63.21,0.442
2015-01-08 23:30:00,2015,1,8,23,30,0,0,0,3.7,-7,7,160.41,0.866,179.10000000000002,1000,63.16,0.496
2015-01-09 00:00:00,2015,1,9,0,0,0,0,0,3.8,-7,7,162.68,0.866,183.3,1000,64.97,0.551
2015-01-09 00:30:00,2015,1,9,0,30,0,0,0,3.8,-6,7,162.74,0.866,183.3,1000,60.15,0.605
2015-01-09 01:00:00,2015,1,9,1,0,0,0,0,3.8,-6,7,160.56,0.866,184.2,1000,61.84,0.66
2015-01-09 01:30:00,2015,1,9,1,30,0,0,0,3.7,-6,7,156.78,0.866,184.2,1000,61.8,0.667
2015-01-09 02:00:00,2015,1,9,2,0,0,0,0,3.7,-7,7,152.04,0.866,187.6,1000,62.71,0.674
2015-01-09 02:30:00,2015,1,9,2,30,0,0,0,3.7,-6,7,146.78,0.866,187.6,1000,62.67,0.672
2015-01-09 03:00:00,2015,1,9,3,0,0,0,0,3.8,-6,7,141.22,0.866,191.6,1000,63.7,0.671
2015-01-09 03:30:00,2015,1,9,3,30,0,0,0,4.0,-6,7,135.51,0.866,191.6,1000,63.68,0.709
2015-01-09 04:00:00,2015,1,9,4,0,0,0,0,4.2,-6,7,129.72,0.866,201.2,1000,64.86,0.747
2015-01-09 04:30:00,2015,1,9,4,30,0,0,0,4.0,-6,7,123.9,0.866,201.2,1000,64.86,0.802
2015-01-09 05:00:00,2015,1,9,5,0,0,0,0,3.9,-6,7,118.1,0.866,209.2,1000,68.38,0.858
2015-01-09 05:30:00,2015,1,9,5,30,0,0,0,3.6,-6,7,112.35,0.866,209.2,1000,68.39,0.878
2015-01-09 06:00:00,2015,1,9,6,0,0,0,0,3.3000000000000003,-6,7,106.69,0.866,212.6,1000,72.87,0.899
2015-01-09 06:30:00,2015,1,9,6,30,0,0,0,3.0,-5,4,101.14,0.866,212.6,1000,67.55,0.893
2015-01-09 07:00:00,2015,1,9,7,0,0,0,0,2.7,-5,4,95.73,0.866,215.8,1000,70.59,0.887
2015-01-09 07:30:00,2015,1,9,7,30,0,0,0,2.7,-4,1,90.51,0.866,215.8,1000,65.5,0.862
2015-01-09 08:00:00,2015,1,9,8,0,55,28,340,2.8000000000000003,-4,0,85.52,0.866,220.0,1000,69.43,0.837
2015-01-09 08:30:00,2015,1,9,8,30,62,57,29,2.9000000000000004,-3,4,80.81,0.866,220.0,1000,64.45,0.786
2015-01-09 09:00:00,2015,1,9,9,0,218,64,656,3.0,-2,0,76.44,0.866,228.6,1000,63.46,0.735
2015-01-09 09:30:00,2015,1,9,9,30,298,76,738,3.3000000000000003,-1,0,72.47,0.866,228.6,1000,58.97,0.671
2015-01-09 10:00:00,2015,1,9,10,0,370,86,789,3.6,0,0,68.97,0.866,249.6,1000,56.28,0.607
2015-01-09 10:30:00,2015,1,9,10,30,431,94,830,3.8,0,0,66.04,0.866,249.6,1000,56.26,0.556
2015-01-09 11:00:00,2015,1,9,11,0,479,102,851,4.1000000000000005,0,0,63.73,0.866,263.7,1000,57.47,0.505
2015-01-09 11:30:00,2015,1,9,11,30,512,106,870,4.1000000000000005,0,0,62.14,0.866,263.7,1000,57.46,0.471
2015-01-09 12:00:00,2015,1,9,12,0,531,104,889,4.3,1,0,61.31,0.866,271.6,1000,53.86,0.438
2015-01-09 12:30:00,2015,1,9,12,30,355,197,328,4.4,1,4,61.29,0.866,271.6,1000,53.86,0.415
2015-01-09 13:00:00,2015,1,9,13,0,520,98,900,4.5,1,1,62.06,0.866,278.40000000000003,1000,53.120000000000005,0.393
2015-01-09 13:30:00,2015,1,9,13,30,490,95,888,4.4,0,0,63.59,0.866,278.40000000000003,1000,57.11,0.375
2015-01-09 14:00:00,2015,1,9,14,0,446,85,882,4.3,0,0,65.85,0.866,284.90000000000003,1000,55.5,0.357
2015-01-09 14:30:00,2015,1,9,14,30,387,79,850,3.9,0,0,68.74,0.866,284.90000000000003,1000,55.53,0.341
2015-01-09 15:00:00,2015,1,9,15,0,317,68,817,3.6,0,0,72.2,0.866,292.40000000000003,1000,54.44,0.326
2015-01-09 15:30:00,2015,1,9,15,30,237,58,747,3.0,-1,0,76.14,0.866,292.40000000000003,1000,58.58,0.312
2015-01-09 16:00:00,2015,1,9,16,0,152,44,648,2.5,-2,0,80.49,0.866,299.2,1000,61.7,0.299
2015-01-09 16:30:00,2015,1,9,16,30,67,28,465,2.4000000000000004,-3,0,85.17,0.866,299.2,1000,61.74,0.289
2015-01-09 17:00:00,2015,1,9,17,0,0,0,0,2.4000000000000004,-4,0,90.14,0.866,302.8,1000,62.31,0.279
2015-01-09 17:30:00,2015,1,9,17,30,0,0,0,2.5,-4,0,95.35,0.866,302.8,1000,62.34,0.27
2015-01-09 18:00:00,2015,1,9,18,0,0,0,0,2.6,-4,0,100.74,0.866,303.5,1000,63.21,0.261
2015-01-09 18:30:00,2015,1,9,18,30,0,0,0,2.4000000000000004,-4,0,106.28,0.866,303.5,1000,63.23,0.252
2015-01-09 19:00:00,2015,1,9,19,0,0,0,0,2.3000000000000003,-5,0,111.94,0.866,302.8,1000,64.85,0.243
2015-01-09 19:30:00,2015,1,9,19,30,0,0,0,2.0,-5,0,117.68,0.866,302.8,1000,64.86,0.239
2015-01-09 20:00:00,2015,1,9,20,0,0,0,0,1.7000000000000002,-6,0,123.47,0.866,299.8,1000,67.39,0.235
2015-01-09 20:30:00,2015,1,9,20,30,0,0,0,1.6,-6,0,129.29,0.866,299.8,1000,67.4,0.235
2015-01-09 21:00:00,2015,1,9,21,0,0,0,0,1.5,-7,0,135.08,0.866,296.0,1000,69.47,0.235
2015-01-09 21:30:00,2015,1,9,21,30,0,0,0,1.6,-7,0,140.79,0.866,296.0,1000,69.49,0.236
2015-01-09 22:00:00,2015,1,9,22,0,0,0,0,1.7000000000000002,-8,0,146.36,0.866,296.6,1000,71.79,0.238
2015-01-09 22:30:00,2015,1,9,22,30,0,0,0,1.9,-8,0,151.63,0.866,296.6,1010,71.81,0.237
2015-01-09 23:00:00,2015,1,9,23,0,0,0,0,2.1,-8,0,156.39,0.866,299.3,1010,69.03,0.237
